mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tfidf__sublinear_tf,param_tfidf__ngram_range,param_tfidf__min_df,param_tfidf__max_features,param_tfidf__max_df,param_classifier__loss,param_classifier__C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
2.7800305684407554,0.03902774053833475,1.1869577566782634,0.004148363747159722,False,"(1, 1)",2,30000,0.95,squared_hinge,0.1,"{'tfidf__sublinear_tf': False, 'tfidf__ngram_range': (1, 1), 'tfidf__min_df': 2, 'tfidf__max_features': 30000, 'tfidf__max_df': 0.95, 'classifier__loss': 'squared_hinge', 'classifier__C': 0.1}",0.8765450483991065,0.8782641227085671,0.8733298499664104,0.876046340358028,0.0020450418343194556,5,0.9998874929683105,0.9998874929683105,0.9998875014062324,0.9998874957809512,3.977674537631749e-09
8.10276985168457,0.07153988371831055,2.2450509071350098,0.018569295176286506,True,"(1, 2)",3,30000,0.95,hinge,2.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 3, 'tfidf__max_features': 30000, 'tfidf__max_df': 0.95, 'classifier__loss': 'hinge', 'classifier__C': 2.0}",0.8924041187882406,0.8885061774616249,0.8914635969502168,0.8907912977333607,0.0016608183372810727,3,1.0,1.0,1.0,1.0,0.0
8.060614824295044,0.06302009295272469,2.2068678538004556,0.024475377483665822,True,"(1, 2)",5,30000,0.9,hinge,2.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 5, 'tfidf__max_features': 30000, 'tfidf__max_df': 0.9, 'classifier__loss': 'hinge', 'classifier__C': 2.0}",0.8918556085918854,0.8881903906600809,0.8926410160627568,0.8908956717715744,0.0019396091776399573,2,1.0,1.0,1.0,1.0,0.0
2.5388705730438232,0.02241780123773729,1.2014975547790527,0.016516687161886992,False,"(1, 1)",2,50000,0.95,squared_hinge,0.6,"{'tfidf__sublinear_tf': False, 'tfidf__ngram_range': (1, 1), 'tfidf__min_df': 2, 'tfidf__max_features': 50000, 'tfidf__max_df': 0.95, 'classifier__loss': 'squared_hinge', 'classifier__C': 0.6}",0.8766166195926862,0.878256326043144,0.8747671906429263,0.8765467120929188,0.001425291023886192,4,1.0,1.0,1.0,1.0,0.0
8.036895672480265,0.10067367573705129,2.245424509048462,0.019608511862005903,False,"(1, 2)",2,50000,0.9,hinge,2.0,"{'tfidf__sublinear_tf': False, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 2, 'tfidf__max_features': 50000, 'tfidf__max_df': 0.9, 'classifier__loss': 'hinge', 'classifier__C': 2.0}",0.8993438711601551,0.8978647155442736,0.8986305448050015,0.8986130438364768,0.000603989540153878,1,1.0,1.0,1.0,1.0,0.0
