mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tfidf__sublinear_tf,param_tfidf__ngram_range,param_tfidf__min_df,param_tfidf__max_features,param_tfidf__max_df,param_classifier__alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
2.340712308883667,0.003171384223473675,1.1959653695424397,0.01941597062655947,True,"(1, 1)",2,30000,0.95,0.1,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 1), 'tfidf__min_df': 2, 'tfidf__max_features': 30000, 'tfidf__max_df': 0.95, 'classifier__alpha': 0.1}",0.8594480470517267,0.8547629865212782,0.8573161485974223,0.8571757273901425,0.001915243523259642,4,0.913190358701841,0.9128948967193196,0.9117446356812495,0.9126099637008034,0.0006236552903902232
7.865557909011841,0.08656497804014733,2.2229318618774414,0.012621466702322195,True,"(1, 2)",3,30000,0.9,0.1,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 3, 'tfidf__max_features': 30000, 'tfidf__max_df': 0.9, 'classifier__alpha': 0.1}",0.8819801684932528,0.8779761904761905,0.8799045203640161,0.8799536264444865,0.0016349859419648306,1,0.9063396817114532,0.9078691951620128,0.9052639421823194,0.9064909396852618,0.001068954318646914
2.302286465962728,0.020983264244510413,1.1941346327463787,0.013336193697848853,False,"(1, 1)",5,50000,0.95,0.3,"{'tfidf__sublinear_tf': False, 'tfidf__ngram_range': (1, 1), 'tfidf__min_df': 5, 'tfidf__max_features': 50000, 'tfidf__max_df': 0.95, 'classifier__alpha': 0.3}",0.8584827168897965,0.850879854368932,0.8603470485716451,0.8565698732767911,0.004094807242824555,5,0.9023834826172764,0.9032160078976345,0.902521327014218,0.9027069391763763,0.0003643382052110422
2.3105945587158203,0.008266741198154123,1.1862946351369221,0.007138585002223418,False,"(1, 1)",2,50000,0.9,0.5,"{'tfidf__sublinear_tf': False, 'tfidf__ngram_range': (1, 1), 'tfidf__min_df': 2, 'tfidf__max_features': 50000, 'tfidf__max_df': 0.9, 'classifier__alpha': 0.5}",0.8592107268017675,0.8521885264685662,0.8616842427021244,0.857694498657486,0.0040221360441269945,3,0.9100416014655929,0.9106828783360098,0.9091047909906471,0.9099430902640832,0.0006480063065617056
2.3103690147399902,0.01762745819712877,1.2050378322601318,0.012884452930086434,True,"(1, 1)",5,30000,0.9,0.5,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 1), 'tfidf__min_df': 5, 'tfidf__max_features': 30000, 'tfidf__max_df': 0.9, 'classifier__alpha': 0.5}",0.8598116646415553,0.855250133252113,0.8586204274089284,0.8578940751008656,0.0019317665336487878,2,0.9003990119703591,0.901095556908095,0.8995135299483126,0.9003360329422555,0.000647393282765698
