mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tfidf__sublinear_tf,param_tfidf__ngram_range,param_tfidf__min_df,param_tfidf__max_features,param_tfidf__max_df,param_classifier__subsample_freq,param_classifier__subsample,param_classifier__reg_lambda,param_classifier__num_leaves,param_classifier__n_estimators,param_classifier__min_child_samples,param_classifier__learning_rate,param_classifier__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
74.25800879796346,0.3346967069829941,2.4275147914886475,0.019958507870562567,True,"(1, 2)",2,50000,0.95,1,0.8,0.5,31,200,20,0.1,1.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 2, 'tfidf__max_features': 50000, 'tfidf__max_df': 0.95, 'classifier__subsample_freq': 1, 'classifier__subsample': 0.8, 'classifier__reg_lambda': 0.5, 'classifier__num_leaves': 31, 'classifier__n_estimators': 200, 'classifier__min_child_samples': 20, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 1.0}",0.8838767306833408,0.8828788556101922,0.8839146277980219,0.8835567380305184,0.00047958487581495807,1,0.9641565029279028,0.9635358290368378,0.9631594679420117,0.963617266635584,0.00041109103017854796
31.063056866327923,0.26023953436628405,2.3234100341796875,0.012135804810612579,False,"(1, 2)",2,30000,0.9,1,1.0,2.0,15,100,10,0.05,1.0,"{'tfidf__sublinear_tf': False, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 2, 'tfidf__max_features': 30000, 'tfidf__max_df': 0.9, 'classifier__subsample_freq': 1, 'classifier__subsample': 1.0, 'classifier__reg_lambda': 2.0, 'classifier__num_leaves': 15, 'classifier__n_estimators': 100, 'classifier__min_child_samples': 10, 'classifier__learning_rate': 0.05, 'classifier__colsample_bytree': 1.0}",0.828023620325144,0.8297965754427046,0.8236836355691501,0.8271679437789996,0.0025678973549240836,5,0.846663752913753,0.8442901516535721,0.8461566551031586,0.8457035198901611,0.0010206188895392973
24.817505915959675,0.512918724643441,1.295977274576823,0.03817298763657356,True,"(1, 1)",5,50000,0.95,1,1.0,2.0,63,100,10,0.05,0.8,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 1), 'tfidf__min_df': 5, 'tfidf__max_features': 50000, 'tfidf__max_df': 0.95, 'classifier__subsample_freq': 1, 'classifier__subsample': 1.0, 'classifier__reg_lambda': 2.0, 'classifier__num_leaves': 63, 'classifier__n_estimators': 100, 'classifier__min_child_samples': 10, 'classifier__learning_rate': 0.05, 'classifier__colsample_bytree': 0.8}",0.8449767132401863,0.8441838022418529,0.842877250166679,0.8440125885495727,0.0008656103417332393,4,0.9071698672796026,0.9056842261794119,0.9052194235263568,0.9060245056617905,0.0008318254236876675
32.88139255841573,0.2037563103303757,2.6978840827941895,0.24353636117292884,True,"(1, 2)",2,50000,0.9,1,0.8,2.0,15,100,10,0.1,0.8,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 2, 'tfidf__max_features': 50000, 'tfidf__max_df': 0.9, 'classifier__subsample_freq': 1, 'classifier__subsample': 0.8, 'classifier__reg_lambda': 2.0, 'classifier__num_leaves': 15, 'classifier__n_estimators': 100, 'classifier__min_child_samples': 10, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.8}",0.8545682842159686,0.8539823008849557,0.848408956982911,0.8523198473612785,0.0027757451587831056,3,0.8802529504761204,0.8797541013961412,0.8795220710255559,0.8798430409659391,0.0003049359256425854
33.46130871772766,0.17315998134927124,2.5489139556884766,0.27042890482705356,True,"(1, 2)",3,50000,0.95,1,0.8,1.0,31,100,40,0.2,1.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 3, 'tfidf__max_features': 50000, 'tfidf__max_df': 0.95, 'classifier__subsample_freq': 1, 'classifier__subsample': 0.8, 'classifier__reg_lambda': 1.0, 'classifier__num_leaves': 31, 'classifier__n_estimators': 100, 'classifier__min_child_samples': 40, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 1.0}",0.8793437733035049,0.8784740332315029,0.8794326241134752,0.8790834768828276,0.00043246563617869977,2,0.9583022527226615,0.9581993569131833,0.959147822836853,0.9585498108242326,0.0004249397308880193
