mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tfidf__sublinear_tf,param_tfidf__ngram_range,param_tfidf__min_df,param_tfidf__max_features,param_tfidf__max_df,param_classifier__n_estimators,param_classifier__min_samples_leaf,param_classifier__max_features,param_classifier__max_depth,param_classifier__criterion,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
55.509597301483154,0.5077222150322942,1.6836425463358562,0.020968891418425076,True,"(1, 1)",5,50000,0.95,200,1,sqrt,120,gini,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 1), 'tfidf__min_df': 5, 'tfidf__max_features': 50000, 'tfidf__max_df': 0.95, 'classifier__n_estimators': 200, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 120, 'classifier__criterion': 'gini'}",0.8709580838323353,0.8635072507101211,0.861244019138756,0.8652364512270708,0.004149968998970566,4,0.9998875098428888,0.9999250037498125,0.9998125445206764,0.9998750193711259,4.6753099491688384e-05
37.52043183644613,0.17981773791748062,2.6332616011301675,0.04447220519826735,True,"(1, 2)",5,50000,0.95,100,2,sqrt,,entropy,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 5, 'tfidf__max_features': 50000, 'tfidf__max_df': 0.95, 'classifier__n_estimators': 100, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'sqrt', 'classifier__max_depth': None, 'classifier__criterion': 'entropy'}",0.8784192287841923,0.8743047830923248,0.8660431548714927,0.8729223889160034,0.005146199997227501,2,0.9995126888330772,0.9997750112494376,0.9995502248875562,0.9996126416566904,0.00011583077407190245
10.415489991505941,0.07239739268519924,2.7444854577382407,0.020297417368975335,True,"(1, 2)",2,30000,0.95,200,2,log2,120,gini,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 2, 'tfidf__max_features': 30000, 'tfidf__max_df': 0.95, 'classifier__n_estimators': 200, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': 120, 'classifier__criterion': 'gini'}",0.87856093979442,0.876063361689645,0.8739261326088553,0.8761834780309735,0.0018940574372549159,1,0.9738692723369605,0.9747917823431427,0.9740057764941125,0.9742222770580719,0.00040653868083501463
8.715279658635458,0.07323358333327201,2.56673534711202,0.019715440790413995,False,"(1, 2)",2,50000,0.95,100,2,log2,120,gini,"{'tfidf__sublinear_tf': False, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 2, 'tfidf__max_features': 50000, 'tfidf__max_df': 0.95, 'classifier__n_estimators': 100, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': 120, 'classifier__criterion': 'gini'}",0.8678667735587785,0.8632072019322257,0.861957796014068,0.864343923835024,0.002542715925829377,5,0.9519358162814662,0.9537272225289896,0.9525246577359046,0.95272923218212,0.0007455074844022922
23.70914300282796,0.4643773125224561,2.429123640060425,0.0386590195079185,True,"(1, 2)",3,30000,0.9,100,2,sqrt,60,entropy,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 3, 'tfidf__max_features': 30000, 'tfidf__max_df': 0.9, 'classifier__n_estimators': 100, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 60, 'classifier__criterion': 'entropy'}",0.8721125118414341,0.8715879072497799,0.86456888369716,0.869423100929458,0.0034391250048183527,3,0.9872189086059349,0.9881384832085403,0.9873680311168735,0.9875751409771162,0.00040296834705844234
